image id,true label,confidence,prediction
3894,7,0.99999595,"[np.float32(5.7933674e-15), np.float32(1.6921498e-13), np.float32(1.8581661e-16), np.float32(5.0184855e-08), np.float32(1.4292897e-11), np.float32(4.0574714e-06), np.float32(6.4643387e-18), np.float32(0.99999595), np.float32(9.713906e-13), np.float32(1.5299572e-14)]"
9867,8,0.9978199,"[np.float32(0.0017666029), np.float32(0.00040620237), np.float32(1.8875054e-06), np.float32(3.2379035e-08), np.float32(2.6121294e-09), np.float32(4.987663e-11), np.float32(2.0550288e-09), np.float32(1.3238644e-08), np.float32(0.9978199), np.float32(5.34566e-06)]"
625,9,1.0,"[np.float32(3.3659844e-26), np.float32(1.3807294e-09), np.float32(7.639272e-30), np.float32(9.193053e-31), np.float32(5.1144085e-36), np.float32(5.868748e-31), np.float32(5.914952e-33), np.float32(1.544392e-32), np.float32(3.498532e-20), np.float32(1.0)]"
7038,0,0.7854118,"[np.float32(0.7854118), np.float32(1.0205738e-06), np.float32(0.19219115), np.float32(0.014923741), np.float32(7.0546356e-08), np.float32(5.6207462e-08), np.float32(1.7140535e-05), np.float32(1.2801161e-09), np.float32(0.0074550663), np.float32(1.8760995e-09)]"
8222,1,0.99859136,"[np.float32(1.5482617e-09), np.float32(0.99859136), np.float32(7.659293e-14), np.float32(4.375093e-14), np.float32(6.024264e-19), np.float32(6.7049667e-16), np.float32(2.9295594e-11), np.float32(7.4005756e-16), np.float32(9.163273e-05), np.float32(0.0013169851)]"
9030,2,0.9899968,"[np.float32(0.0010903359), np.float32(4.4191943e-09), np.float32(0.9899968), np.float32(1.8123976e-05), np.float32(0.008270912), np.float32(3.6597662e-08), np.float32(2.4570523e-05), np.float32(3.3951292e-07), np.float32(0.00059882324), np.float32(2.6893332e-09)]"
6293,3,0.8452602,"[np.float32(3.5832032e-12), np.float32(4.9289305e-12), np.float32(2.773374e-07), np.float32(0.8452602), np.float32(3.8039423e-07), np.float32(0.15023127), np.float32(2.2588231e-10), np.float32(0.0045076883), np.float32(6.5881155e-13), np.float32(2.0335615e-07)]"
2030,4,0.99982387,"[np.float32(8.325017e-09), np.float32(2.7397438e-09), np.float32(0.00012954792), np.float32(7.8382357e-07), np.float32(0.99982387), np.float32(7.0559037e-07), np.float32(6.337892e-06), np.float32(3.8094102e-05), np.float32(1.0372438e-11), np.float32(6.4816385e-07)]"
6927,5,0.88920784,"[np.float32(6.526552e-08), np.float32(7.58981e-13), np.float32(1.3766994e-07), np.float32(0.11079163), np.float32(1.5815603e-15), np.float32(0.88920784), np.float32(3.298574e-12), np.float32(2.2763462e-09), np.float32(3.493786e-07), np.float32(4.1849235e-10)]"
5421,6,1.0,"[np.float32(1.1531522e-20), np.float32(3.253394e-23), np.float32(6.9793243e-13), np.float32(1.1634394e-11), np.float32(2.7576767e-16), np.float32(2.5405171e-18), np.float32(1.0), np.float32(3.779e-24), np.float32(3.5421943e-25), np.float32(1.0290433e-22)]"
375,7,0.9994555,"[np.float32(1.8116732e-07), np.float32(9.448967e-12), np.float32(7.078786e-08), np.float32(1.211037e-07), np.float32(0.00025909863), np.float32(0.00028505822), np.float32(1.0597933e-11), np.float32(0.9994555), np.float32(3.4149417e-10), np.float32(2.9800724e-09)]"
1264,8,1.0,"[np.float32(3.1620196e-11), np.float32(1.3611937e-13), np.float32(7.193474e-24), np.float32(3.775801e-24), np.float32(5.314312e-28), np.float32(5.7920676e-29), np.float32(9.3848725e-27), np.float32(6.436692e-30), np.float32(1.0), np.float32(3.4798315e-20)]"
443,9,0.99999845,"[np.float32(8.6977536e-16), np.float32(1.4992481e-06), np.float32(5.0813915e-24), np.float32(5.5963752e-18), np.float32(7.886945e-26), np.float32(1.5241538e-21), np.float32(2.6437644e-24), np.float32(9.104392e-24), np.float32(1.5593228e-09), np.float32(0.99999845)]"
6476,0,0.99999833,"[np.float32(0.99999833), np.float32(4.1950245e-11), np.float32(4.5471987e-11), np.float32(1.2167885e-15), np.float32(1.1553851e-12), np.float32(8.841321e-18), np.float32(9.574288e-15), np.float32(2.297799e-18), np.float32(1.7193371e-06), np.float32(6.346694e-13)]"
4978,1,1.0,"[np.float32(1.0725021e-18), np.float32(1.0), np.float32(2.3809524e-22), np.float32(6.246194e-26), np.float32(5.700654e-31), np.float32(1.3178994e-30), np.float32(1.222648e-23), np.float32(3.4086546e-24), np.float32(3.1728527e-18), np.float32(7.388665e-14)]"
2513,2,1.0,"[np.float32(5.936788e-18), np.float32(6.973101e-27), np.float32(1.0), np.float32(4.9075796e-25), np.float32(4.5142115e-19), np.float32(1.624834e-21), np.float32(3.5778066e-22), np.float32(7.928335e-21), np.float32(5.1183665e-30), np.float32(6.57038e-31)]"
4094,3,0.51611066,"[np.float32(3.5291538e-07), np.float32(1.2811856e-07), np.float32(7.618388e-05), np.float32(0.51611066), np.float32(0.00033190858), np.float32(0.06716402), np.float32(8.699326e-09), np.float32(0.4163154), np.float32(4.2310413e-07), np.float32(9.200877e-07)]"
9047,4,0.99990606,"[np.float32(1.0750873e-05), np.float32(2.1214972e-12), np.float32(1.3709435e-07), np.float32(4.0877458e-06), np.float32(0.99990606), np.float32(1.8883812e-09), np.float32(7.800984e-12), np.float32(7.888077e-05), np.float32(2.579112e-10), np.float32(3.5701193e-09)]"
4224,5,0.9958241,"[np.float32(6.4788e-09), np.float32(1.6122141e-10), np.float32(1.9993054e-09), np.float32(0.004165584), np.float32(1.7376836e-06), np.float32(0.9958241), np.float32(1.4936652e-09), np.float32(8.5231895e-06), np.float32(1.06129106e-08), np.float32(2.942959e-09)]"
8464,6,0.9999989,"[np.float32(2.8059642e-14), np.float32(5.974824e-15), np.float32(2.1815487e-09), np.float32(1.10554e-06), np.float32(1.9097415e-11), np.float32(2.1266155e-13), np.float32(0.9999989), np.float32(1.8303327e-17), np.float32(3.8009054e-13), np.float32(4.1859873e-15)]"
7567,7,0.9999813,"[np.float32(1.7038235e-05), np.float32(8.06127e-07), np.float32(5.66761e-09), np.float32(1.9041748e-08), np.float32(1.9944395e-08), np.float32(6.500926e-08), np.float32(2.4358121e-11), np.float32(0.9999813), np.float32(1.882399e-09), np.float32(6.8109074e-07)]"
1613,8,0.9999995,"[np.float32(1.612429e-13), np.float32(4.776778e-07), np.float32(6.146128e-22), np.float32(3.019115e-17), np.float32(9.499909e-28), np.float32(4.9007917e-23), np.float32(4.004587e-20), np.float32(1.1544208e-25), np.float32(0.9999995), np.float32(2.8877412e-10)]"
2307,9,0.99999857,"[np.float32(7.5800656e-13), np.float32(1.4841715e-06), np.float32(1.8152807e-14), np.float32(1.6538655e-15), np.float32(3.287749e-15), np.float32(4.1724987e-15), np.float32(1.8550678e-17), np.float32(5.369276e-15), np.float32(1.023691e-12), np.float32(0.99999857)]"
2833,0,1.0,"[np.float32(1.0), np.float32(1.3953912e-24), np.float32(2.0841576e-20), np.float32(2.4735759e-33), np.float32(2.1019559e-19), np.float32(1.0668745e-34), np.float32(9.232968e-33), np.float32(8.715179e-29), np.float32(2.870739e-22), np.float32(3.7465154e-25)]"
3091,1,0.99295056,"[np.float32(0.00015852934), np.float32(0.99295056), np.float32(1.0783694e-09), np.float32(2.5857915e-14), np.float32(2.0929378e-16), np.float32(4.783699e-15), np.float32(3.1518262e-14), np.float32(3.3176348e-13), np.float32(1.4724727e-05), np.float32(0.006876242)]"
6335,2,0.99996924,"[np.float32(1.8542913e-10), np.float32(1.2755457e-14), np.float32(0.99996924), np.float32(4.5598556e-09), np.float32(3.077601e-05), np.float32(1.4630881e-09), np.float32(1.4287963e-11), np.float32(5.3263544e-10), np.float32(5.644134e-16), np.float32(8.6480674e-17)]"
9839,3,0.69552135,"[np.float32(4.750426e-05), np.float32(4.5732922e-05), np.float32(0.051588275), np.float32(0.69552135), np.float32(0.20195177), np.float32(0.020835903), np.float32(0.0038661025), np.float32(0.026126001), np.float32(1.25854685e-05), np.float32(4.6316572e-06)]"
1233,4,0.9999927,"[np.float32(4.2926426e-10), np.float32(4.4716513e-14), np.float32(1.3678265e-06), np.float32(5.897118e-06), np.float32(0.9999927), np.float32(5.9423013e-09), np.float32(1.0175219e-12), np.float32(2.0474482e-09), np.float32(8.325616e-12), np.float32(1.3573952e-14)]"
520,5,0.99876404,"[np.float32(2.3203199e-14), np.float32(1.2152401e-15), np.float32(1.24040994e-11), np.float32(1.7938872e-06), np.float32(1.0104034e-09), np.float32(0.99876404), np.float32(3.5463443e-16), np.float32(0.0012341978), np.float32(3.0367304e-12), np.float32(5.627381e-13)]"
1892,6,0.99977297,"[np.float32(9.070693e-07), np.float32(9.260417e-09), np.float32(0.0001154121), np.float32(4.4528897e-05), np.float32(5.4521695e-07), np.float32(6.537646e-05), np.float32(0.99977297), np.float32(6.7916397e-09), np.float32(1.5584807e-09), np.float32(2.6224342e-07)]"
543,7,1.0,"[np.float32(4.9503617e-15), np.float32(1.1636041e-18), np.float32(5.0560634e-19), np.float32(5.79297e-15), np.float32(4.5513085e-12), np.float32(2.985584e-12), np.float32(2.76865e-23), np.float32(1.0), np.float32(9.6343283e-20), np.float32(7.280718e-15)]"
1259,8,1.0,"[np.float32(5.5948255e-18), np.float32(1.1087689e-19), np.float32(5.634485e-28), np.float32(8.1594044e-29), np.float32(5.5596844e-31), np.float32(1.8319613e-33), np.float32(3.8322764e-32), np.float32(1.5844093e-32), np.float32(1.0), np.float32(1.1835246e-19)]"
5877,9,1.0,"[np.float32(1.162349e-32), np.float32(1.3173037e-19), np.float32(0.0), np.float32(1e-45), np.float32(0.0), np.float32(0.0), np.float32(2.1e-43), np.float32(1e-45), np.float32(7.6807064e-30), np.float32(1.0)]"
9876,0,1.0,"[np.float32(1.0), np.float32(8.825647e-15), np.float32(3.145458e-12), np.float32(9.10687e-17), np.float32(7.4958694e-20), np.float32(1.7174561e-22), np.float32(2.1599655e-22), np.float32(5.749936e-20), np.float32(1.887702e-16), np.float32(1.9440008e-17)]"
6982,1,1.0,"[np.float32(1.4275432e-34), np.float32(1.0), np.float32(2.1e-44), np.float32(1.906e-42), np.float32(0.0), np.float32(0.0), np.float32(2.422859e-39), np.float32(0.0), np.float32(1.0950769e-14), np.float32(9.646262e-16)]"
4427,2,0.99999976,"[np.float32(2.3853633e-07), np.float32(2.9878717e-13), np.float32(0.99999976), np.float32(5.740567e-12), np.float32(6.42825e-11), np.float32(3.740918e-13), np.float32(9.288241e-13), np.float32(6.0763027e-13), np.float32(1.0817894e-12), np.float32(2.5719383e-15)]"
9578,3,0.98887324,"[np.float32(3.4601766e-10), np.float32(1.2556922e-08), np.float32(0.0034341249), np.float32(0.98887324), np.float32(0.0013981954), np.float32(0.0031928874), np.float32(0.0031014495), np.float32(1.1433862e-08), np.float32(3.3571615e-10), np.float32(9.410612e-11)]"
441,4,0.96179694,"[np.float32(1.0104595e-06), np.float32(1.3301242e-08), np.float32(0.032828923), np.float32(0.0017161203), np.float32(0.96179694), np.float32(0.0025348298), np.float32(1.9891495e-05), np.float32(0.0011022675), np.float32(3.6865774e-08), np.float32(1.6105967e-07)]"
9605,5,1.0,"[np.float32(3.379021e-16), np.float32(4.145863e-16), np.float32(1.273092e-09), np.float32(1.7329306e-08), np.float32(2.7000906e-13), np.float32(1.0), np.float32(3.826525e-15), np.float32(4.9539725e-14), np.float32(6.0648465e-15), np.float32(8.215584e-16)]"
3707,6,0.9091168,"[np.float32(2.4081784e-10), np.float32(3.528487e-09), np.float32(3.4591678e-05), np.float32(0.090002485), np.float32(0.00084447965), np.float32(1.5526113e-06), np.float32(0.9091168), np.float32(4.361696e-10), np.float32(6.193762e-09), np.float32(1.8727968e-09)]"
8227,7,1.0,"[np.float32(3.2235206e-13), np.float32(1.5058917e-16), np.float32(1.5968057e-17), np.float32(2.6652275e-15), np.float32(1.8136923e-13), np.float32(2.7908554e-15), np.float32(2.250026e-26), np.float32(1.0), np.float32(2.1801875e-16), np.float32(8.675372e-11)]"
8287,8,1.0,"[np.float32(4.652384e-16), np.float32(3.6609195e-11), np.float32(3.9518696e-20), np.float32(7.009347e-19), np.float32(4.3194426e-24), np.float32(2.3116442e-23), np.float32(1.9817945e-21), np.float32(1.0580698e-22), np.float32(1.0), np.float32(5.48463e-16)]"
1889,9,0.9971296,"[np.float32(1.3699166e-07), np.float32(1.2697949e-05), np.float32(1.7829135e-15), np.float32(1.6728283e-13), np.float32(9.8432805e-18), np.float32(4.085128e-17), np.float32(3.0667817e-14), np.float32(6.5088765e-15), np.float32(0.0028576222), np.float32(0.9971296)]"
9957,0,0.86772335,"[np.float32(0.86772335), np.float32(0.0005274718), np.float32(9.695637e-05), np.float32(1.982112e-05), np.float32(5.6265822e-08), np.float32(1.0930933e-08), np.float32(4.6334326e-06), np.float32(3.19771e-08), np.float32(0.13162403), np.float32(3.6361118e-06)]"
4372,1,1.0,"[np.float32(1.294993e-39), np.float32(1.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(2.10055e-40), np.float32(3.3454695e-23)]"
9171,2,0.9999999,"[np.float32(1.4921026e-08), np.float32(1.05061536e-10), np.float32(0.9999999), np.float32(7.126852e-10), np.float32(1.6034333e-07), np.float32(2.8954525e-10), np.float32(8.235113e-09), np.float32(1.5183324e-10), np.float32(2.12776e-11), np.float32(5.446436e-15)]"
1227,3,0.99760973,"[np.float32(8.440421e-06), np.float32(1.1766708e-07), np.float32(0.0005168256), np.float32(0.99760973), np.float32(5.599227e-07), np.float32(0.0012075148), np.float32(2.4101964e-05), np.float32(0.00062585983), np.float32(1.2004898e-07), np.float32(6.6175876e-06)]"
1534,4,1.0,"[np.float32(4.0072827e-18), np.float32(8.6038126e-17), np.float32(8.756101e-14), np.float32(5.1185115e-12), np.float32(1.0), np.float32(2.2579859e-13), np.float32(9.32942e-16), np.float32(7.875494e-21), np.float32(1.516618e-19), np.float32(1.2938029e-18)]"
5298,5,0.9998043,"[np.float32(7.0359343e-13), np.float32(2.3214865e-15), np.float32(7.473412e-05), np.float32(0.000120948745), np.float32(1.1084138e-09), np.float32(0.9998043), np.float32(2.1590701e-10), np.float32(8.9628815e-10), np.float32(5.6044134e-13), np.float32(9.069283e-16)]"
7345,6,1.0,"[np.float32(6.5925033e-22), np.float32(2.3763671e-17), np.float32(1.1291e-17), np.float32(5.0746732e-18), np.float32(4.107029e-24), np.float32(4.5158584e-22), np.float32(1.0), np.float32(4.602734e-28), np.float32(2.6929228e-23), np.float32(5.070298e-19)]"
3096,7,1.0,"[np.float32(5.2987357e-24), np.float32(2.3983263e-30), np.float32(8.364261e-34), np.float32(1.3807124e-26), np.float32(5.4479077e-24), np.float32(4.4664196e-20), np.float32(1.0435663e-31), np.float32(1.0), np.float32(8.710251e-31), np.float32(2.9773667e-27)]"
4517,8,0.9999721,"[np.float32(2.7356124e-05), np.float32(5.8260855e-07), np.float32(8.502533e-12), np.float32(2.1327846e-14), np.float32(6.7209295e-15), np.float32(2.2735698e-18), np.float32(8.3913936e-13), np.float32(2.065655e-15), np.float32(0.9999721), np.float32(4.8665505e-10)]"
6557,9,0.99999595,"[np.float32(2.3239398e-14), np.float32(4.0403306e-06), np.float32(9.228917e-18), np.float32(1.6071766e-12), np.float32(8.676907e-19), np.float32(1.4942236e-16), np.float32(5.3254117e-09), np.float32(5.631802e-19), np.float32(2.8067245e-08), np.float32(0.99999595)]"
1018,0,0.9998022,"[np.float32(0.9998022), np.float32(1.4560771e-12), np.float32(0.00019645641), np.float32(4.9113186e-10), np.float32(6.311038e-09), np.float32(1.2998281e-12), np.float32(5.239136e-12), np.float32(3.1494276e-12), np.float32(1.4538588e-06), np.float32(4.0165865e-12)]"
2694,1,1.0,"[np.float32(1.0305229e-32), np.float32(1.0), np.float32(3.2604258e-38), np.float32(1.37212e-40), np.float32(0.0), np.float32(1.4631116e-38), np.float32(1.6926613e-38), np.float32(3.4e-44), np.float32(1.0379887e-30), np.float32(2.6648914e-23)]"
2359,2,0.99960214,"[np.float32(8.279884e-12), np.float32(6.083182e-14), np.float32(0.99960214), np.float32(1.2430728e-09), np.float32(5.8932545e-07), np.float32(0.000396761), np.float32(5.538492e-11), np.float32(5.4769754e-07), np.float32(5.5633774e-13), np.float32(7.792069e-16)]"
5040,3,0.99973315,"[np.float32(9.0744595e-07), np.float32(2.2224837e-07), np.float32(2.441533e-07), np.float32(0.99973315), np.float32(0.000113276925), np.float32(0.00011956705), np.float32(3.2893738e-07), np.float32(7.980694e-06), np.float32(2.4440984e-05), np.float32(4.7215686e-08)]"
4368,4,0.9895509,"[np.float32(2.4708726e-07), np.float32(5.6625384e-09), np.float32(0.0069274027), np.float32(0.0023889833), np.float32(0.9895509), np.float32(0.00013114745), np.float32(0.0009980678), np.float32(1.3214958e-06), np.float32(1.8776082e-06), np.float32(7.049644e-09)]"
2151,5,0.8907591,"[np.float32(1.9118767e-07), np.float32(6.528526e-09), np.float32(1.6151588e-06), np.float32(0.10912981), np.float32(1.494838e-06), np.float32(0.8907591), np.float32(1.5421388e-10), np.float32(3.6910387e-05), np.float32(7.084567e-05), np.float32(6.1553433e-09)]"
2203,6,0.9994808,"[np.float32(1.2297028e-09), np.float32(1.5335936e-11), np.float32(0.0004974954), np.float32(2.1286443e-05), np.float32(1.239316e-10), np.float32(5.148438e-09), np.float32(0.9994808), np.float32(4.19707e-15), np.float32(4.869082e-07), np.float32(5.869073e-11)]"
2084,7,1.0,"[np.float32(2.8486138e-31), np.float32(1.8191e-40), np.float32(6.2996675e-36), np.float32(3.5739092e-35), np.float32(1.2813241e-23), np.float32(5.694828e-24), np.float32(0.0), np.float32(1.0), np.float32(2.654911e-35), np.float32(1.453386e-33)]"
9127,8,0.99914455,"[np.float32(4.12477e-07), np.float32(7.558524e-06), np.float32(2.0857274e-11), np.float32(4.2722237e-10), np.float32(3.748437e-12), np.float32(3.3785852e-12), np.float32(9.62183e-12), np.float32(3.1496184e-13), np.float32(0.99914455), np.float32(0.000847475)]"
6672,9,1.0,"[np.float32(1.6878475e-35), np.float32(2.1789208e-11), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(0.0), np.float32(2.6008288e-29), np.float32(1.0)]"
7987,0,1.0,"[np.float32(1.0), np.float32(1.7774279e-10), np.float32(7.940727e-14), np.float32(4.119219e-17), np.float32(4.648864e-19), np.float32(6.1981213e-21), np.float32(1.2681421e-22), np.float32(8.5059306e-20), np.float32(2.6665128e-12), np.float32(5.5125983e-13)]"
9185,1,0.9999422,"[np.float32(8.749461e-08), np.float32(0.9999422), np.float32(1.2537511e-12), np.float32(7.5095263e-10), np.float32(2.8242024e-16), np.float32(1.6941597e-11), np.float32(2.9604335e-12), np.float32(1.5564698e-15), np.float32(8.0195255e-09), np.float32(5.7731093e-05)]"
1392,2,1.0,"[np.float32(4.158684e-13), np.float32(3.4259801e-16), np.float32(1.0), np.float32(2.0304292e-13), np.float32(7.5732295e-16), np.float32(5.756851e-12), np.float32(2.1534326e-15), np.float32(9.758048e-13), np.float32(1.36716725e-14), np.float32(2.168918e-20)]"
5381,3,0.9999943,"[np.float32(5.382138e-07), np.float32(1.0425068e-07), np.float32(1.14605996e-07), np.float32(0.9999943), np.float32(3.256181e-08), np.float32(2.48915e-06), np.float32(2.034573e-06), np.float32(3.511364e-07), np.float32(1.567584e-07), np.float32(1.3011322e-08)]"
6461,4,0.5072524,"[np.float32(9.077004e-08), np.float32(8.5228606e-08), np.float32(0.005906269), np.float32(0.32352453), np.float32(0.5072524), np.float32(0.00076609943), np.float32(0.1624754), np.float32(7.455359e-05), np.float32(2.7564397e-07), np.float32(2.5891708e-07)]"
9589,5,1.0,"[np.float32(1.5314537e-20), np.float32(4.8464486e-24), np.float32(6.330537e-14), np.float32(7.6427656e-16), np.float32(1.0114271e-26), np.float32(1.0), np.float32(9.595059e-25), np.float32(3.8714643e-17), np.float32(3.3408962e-20), np.float32(5.376428e-26)]"
2104,6,0.99999964,"[np.float32(1.338903e-15), np.float32(1.04166424e-17), np.float32(3.657942e-07), np.float32(2.2124502e-09), np.float32(2.2298818e-14), np.float32(6.9889457e-19), np.float32(0.99999964), np.float32(1.320003e-21), np.float32(3.9673604e-15), np.float32(7.8820964e-15)]"
5921,7,0.81890345,"[np.float32(3.550062e-09), np.float32(1.3422982e-09), np.float32(0.0013207196), np.float32(0.09148313), np.float32(2.808159e-07), np.float32(0.08829232), np.float32(4.8795547e-12), np.float32(0.81890345), np.float32(5.131343e-13), np.float32(1.2853249e-10)]"
3042,8,1.0,"[np.float32(5.1400323e-13), np.float32(1.1714367e-09), np.float32(1.4402067e-14), np.float32(2.834928e-12), np.float32(1.0105353e-20), np.float32(1.4718119e-14), np.float32(1.3028318e-14), np.float32(5.721449e-20), np.float32(1.0), np.float32(4.350002e-12)]"
2282,9,0.9999981,"[np.float32(2.7435565e-10), np.float32(1.8612122e-06), np.float32(1.0750536e-15), np.float32(2.2971785e-16), np.float32(4.331906e-18), np.float32(5.0128098e-17), np.float32(1.0439387e-12), np.float32(2.9139898e-18), np.float32(6.658376e-12), np.float32(0.9999981)]"
2681,0,0.96894157,"[np.float32(0.96894157), np.float32(5.828526e-08), np.float32(2.8117862e-05), np.float32(0.030750772), np.float32(0.000170919), np.float32(2.5363072e-06), np.float32(4.1242863e-08), np.float32(4.7094127e-05), np.float32(5.8773476e-05), np.float32(4.8081056e-08)]"
5474,1,1.0,"[np.float32(3.8234036e-22), np.float32(1.0), np.float32(1.1776785e-27), np.float32(4.623393e-28), np.float32(3.337748e-36), np.float32(8.270455e-31), np.float32(3.7894782e-25), np.float32(2.872693e-34), np.float32(9.822571e-23), np.float32(1.6247613e-19)]"
1547,2,0.7641443,"[np.float32(0.23585556), np.float32(7.4191106e-19), np.float32(0.7641443), np.float32(7.424446e-08), np.float32(4.3081767e-18), np.float32(2.1857554e-16), np.float32(5.0583986e-12), np.float32(1.533159e-19), np.float32(5.0135077e-14), np.float32(1.9253949e-22)]"
8930,3,0.9773985,"[np.float32(0.0002879465), np.float32(1.9976765e-06), np.float32(9.288879e-05), np.float32(0.9773985), np.float32(6.814522e-05), np.float32(1.0548545e-05), np.float32(0.000489745), np.float32(2.2066004e-06), np.float32(0.021553377), np.float32(9.4569776e-05)]"
9112,4,1.0,"[np.float32(1.5044963e-31), np.float32(1.7257412e-33), np.float32(5.687385e-23), np.float32(1.225024e-31), np.float32(1.0), np.float32(2.2513077e-24), np.float32(3.0281483e-24), np.float32(2.9802636e-20), np.float32(3.68655e-40), np.float32(7.016054e-36)]"
2582,5,1.0,"[np.float32(9.078641e-16), np.float32(1.593471e-17), np.float32(2.9269878e-09), np.float32(4.0059103e-09), np.float32(4.066947e-16), np.float32(1.0), np.float32(7.8830275e-16), np.float32(9.703367e-14), np.float32(7.585076e-14), np.float32(1.4650477e-18)]"
5476,6,1.0,"[np.float32(4.2829485e-18), np.float32(1.9386105e-16), np.float32(2.0357167e-11), np.float32(4.7803927e-13), np.float32(7.495489e-11), np.float32(6.909377e-17), np.float32(1.0), np.float32(7.209748e-21), np.float32(2.9196924e-18), np.float32(1.5604539e-15)]"
1073,7,1.0,"[np.float32(1.09131295e-26), np.float32(3.862641e-33), np.float32(2.4320193e-29), np.float32(3.915136e-28), np.float32(7.882342e-22), np.float32(2.7683033e-22), np.float32(6.24e-42), np.float32(1.0), np.float32(2.643765e-34), np.float32(3.8422567e-26)]"
9054,8,1.0,"[np.float32(1.0934582e-20), np.float32(1.0737864e-20), np.float32(2.7506508e-29), np.float32(1.8808197e-27), np.float32(5.592588e-32), np.float32(8.336147e-31), np.float32(2.7515622e-30), np.float32(1.8934624e-33), np.float32(1.0), np.float32(4.7346784e-20)]"
6686,9,0.99969685,"[np.float32(5.3019314e-05), np.float32(8.034176e-05), np.float32(7.0521455e-17), np.float32(7.678173e-15), np.float32(1.401071e-14), np.float32(1.9361505e-19), np.float32(8.8436227e-16), np.float32(2.46315e-16), np.float32(0.00016981883), np.float32(0.99969685)]"
9528,0,0.8640789,"[np.float32(0.8640789), np.float32(1.8100048e-06), np.float32(0.0023549516), np.float32(0.09271207), np.float32(0.014831256), np.float32(0.00043424437), np.float32(7.810542e-06), np.float32(0.0019230037), np.float32(0.02361228), np.float32(4.367811e-05)]"
8165,1,0.9999993,"[np.float32(1.4600421e-18), np.float32(0.9999993), np.float32(7.7666706e-16), np.float32(6.321063e-21), np.float32(9.803329e-22), np.float32(4.5230066e-16), np.float32(1.8103617e-14), np.float32(2.5515278e-19), np.float32(6.210741e-18), np.float32(6.624376e-07)]"
3480,2,1.0,"[np.float32(3.8389295e-08), np.float32(9.749679e-20), np.float32(1.0), np.float32(3.3130345e-15), np.float32(3.953884e-08), np.float32(1.1756743e-16), np.float32(2.4016746e-17), np.float32(5.062006e-12), np.float32(1.2413487e-14), np.float32(4.9211296e-19)]"
5493,3,0.9701568,"[np.float32(5.6752928e-05), np.float32(0.0002560563), np.float32(0.0015665825), np.float32(0.9701568), np.float32(5.2283394e-05), np.float32(0.014692204), np.float32(0.0019837073), np.float32(0.0001495754), np.float32(0.0110186525), np.float32(6.74256e-05)]"
3090,4,0.99994826,"[np.float32(5.933291e-10), np.float32(8.305511e-13), np.float32(2.7309778e-07), np.float32(1.9878385e-11), np.float32(0.99994826), np.float32(6.6957115e-09), np.float32(2.5825815e-11), np.float32(5.148981e-05), np.float32(9.451317e-12), np.float32(6.2764426e-11)]"
9844,5,0.9999316,"[np.float32(4.8247584e-16), np.float32(3.5646647e-20), np.float32(6.834474e-05), np.float32(3.8274447e-08), np.float32(1.850858e-17), np.float32(0.9999316), np.float32(1.38193036e-14), np.float32(2.011867e-10), np.float32(4.9676127e-16), np.float32(8.091046e-18)]"
3214,6,0.77043533,"[np.float32(9.465198e-05), np.float32(3.0277424e-06), np.float32(0.21858217), np.float32(0.0020451294), np.float32(0.00024886944), np.float32(0.0066379895), np.float32(0.77043533), np.float32(6.704857e-07), np.float32(0.0019505626), np.float32(1.6565587e-06)]"
5746,7,0.9999697,"[np.float32(7.889447e-21), np.float32(1.911554e-20), np.float32(2.3331456e-12), np.float32(2.7473219e-14), np.float32(1.5315314e-07), np.float32(3.0077552e-05), np.float32(3.8856182e-20), np.float32(0.9999697), np.float32(4.367291e-25), np.float32(2.1539104e-22)]"
8896,8,0.9999987,"[np.float32(5.4182783e-11), np.float32(4.3928216e-07), np.float32(5.4740947e-21), np.float32(1.9573297e-20), np.float32(7.5703656e-22), np.float32(6.332679e-25), np.float32(2.773175e-20), np.float32(3.6961587e-25), np.float32(0.9999987), np.float32(8.437882e-07)]"
7699,9,0.9999975,"[np.float32(5.158817e-13), np.float32(1.8131932e-09), np.float32(7.0198376e-21), np.float32(7.875129e-17), np.float32(2.0733759e-20), np.float32(9.83834e-22), np.float32(1.1579088e-22), np.float32(7.910136e-19), np.float32(2.4673554e-06), np.float32(0.9999975)]"
2102,0,0.987862,"[np.float32(0.987862), np.float32(8.673061e-05), np.float32(0.00021904158), np.float32(3.7116586e-06), np.float32(0.003674429), np.float32(4.118015e-08), np.float32(2.017808e-07), np.float32(9.893797e-05), np.float32(0.008045151), np.float32(9.717634e-06)]"
9113,1,0.9995005,"[np.float32(3.3080962e-06), np.float32(0.9995005), np.float32(1.0364049e-06), np.float32(4.0023828e-05), np.float32(3.4017617e-10), np.float32(3.9519616e-08), np.float32(0.00043478492), np.float32(3.1716283e-12), np.float32(1.9032477e-05), np.float32(1.2315293e-06)]"
1802,2,0.9999579,"[np.float32(2.5662872e-05), np.float32(9.887588e-12), np.float32(0.9999579), np.float32(1.5106581e-05), np.float32(2.1360533e-07), np.float32(8.2060046e-07), np.float32(3.003364e-08), np.float32(1.8095769e-09), np.float32(2.2213389e-07), np.float32(1.7696716e-13)]"
